model,run,image_id,category,n_points,CC,SIM,KL
gpt-5.4-mini,3,7b3c72,mobile,40,-0.040984522988371096,0.20771358986974015,4.76034249957406
gpt-5.4-mini,1,7b6c15,mobile,39,0.4151550985165825,0.4296897420380142,1.3651545777250074
gpt-5.4-mini,2,7b6c15,mobile,36,0.24074931513396583,0.30503524922927805,2.3949071160727256
gpt-5.4-mini,3,7b6c15,mobile,37,0.07430594609601043,0.2730781138343022,2.569550339768772
gpt-5.4-mini,1,7b8443,web,41,-0.03539510421791086,0.24675922677604478,3.348881408910571
gpt-5.4-mini,2,7b8443,web,45,-0.018527953752542438,0.2799822570490036,2.730638090385503
gpt-5.4-mini,3,7ba4bc,mobile,36,0.2799464751045964,0.365509144965956,2.6374169353944756
gpt-5.4-mini,1,7bed0d,desktop,42,0.34311154859218873,0.4437268876064855,1.4750041122385777
gpt-5.4-mini,1,7ba4bc,mobile,39,0.1891863711323609,0.3255742190144008,2.8236476972523246
gpt-5.4-mini,2,7ba4bc,mobile,40,0.2438482255377352,0.370527450660962,2.4741814384738894
gpt-5.4-mini,3,7b8443,web,40,0.0059469126666634575,0.23052854852676205,3.4871244572763174
gpt-5.4-mini,1,7c352d,poster,39,-0.11113763659221246,0.28532792684916897,1.5986100422015628
gpt-5.4-mini,3,7c352d,poster,41,0.046714296162469436,0.309904590634366,1.3997878189878616
gpt-5.4-mini,2,7c352d,poster,37,-0.10557190874170702,0.289536836945582,1.4759847390751581
gpt-5.4-mini,2,7bed0d,desktop,44,0.5043990968429026,0.4880674539768402,0.8297699064315637
gpt-5.4-mini,1,7c2883,web,40,0.1598286163299043,0.38730245733215457,1.162982244704707
gpt-5.4-mini,2,7c2883,web,39,0.4751384543179787,0.4507140187114892,1.061563588899027
gpt-5.4-mini,3,7c2883,web,39,0.23817545128294954,0.3933409440279087,1.2445606539739869
gpt-5.4-mini,3,7bed0d,desktop,40,0.31236765432347646,0.40522444082564135,1.2183154563526315
gpt-5.4-mini,1,7c4cae,mobile,38,-0.06928691298743608,0.23828867693987554,4.17044600748163
gpt-5.4-mini,1,7c5f79,poster,38,0.14702839450676342,0.20378353632578955,4.034283544228877
gpt-5.4-mini,2,7c4cae,mobile,40,-0.03922301224374348,0.27496464621163996,4.076507177539705
gpt-5.4-mini,2,7c5f7f,mobile,36,-0.08849991599303639,0.17293858365298131,6.268885478824207
gpt-5.4-mini,3,7c76a1,web,34,0.18080145634930905,0.4349709682645607,1.1188910598125987
gpt-5.4-mini,2,7c76a1,web,39,0.03787872405837739,0.3790381993326042,1.2362398079700274
gpt-5.4-mini,1,7c76a1,web,40,0.07517505086716232,0.3904890737976363,1.1871499904259908
gpt-5.4-mini,2,7c5f79,poster,41,0.283762046402803,0.2791401553566941,3.0322793140414626
gpt-5.4-mini,3,7c5f79,poster,38,0.2508565533547521,0.26741121745834384,3.400682424644299
gpt-5.4-mini,1,7c5f7f,mobile,40,-0.028572306106418897,0.2109995374525545,4.886873559945807
gpt-5.4-mini,3,7c4cae,mobile,39,0.00118472759273875,0.2874775409684427,3.3490600636200525
gpt-5.4-mini,3,7c5f7f,mobile,38,-0.09460129202924092,0.15384396159332814,6.012528813543931
gpt-5.4-mini,1,7c8c61,web,48,0.23225615151235968,0.28305616638997066,2.2748780981589194
gpt-5.4-mini,2,7c8c61,web,42,0.30472305738123384,0.3397376674118918,1.378402372559946
gpt-5.4-mini,1,7c98c6,web,42,0.3227367502704882,0.4030164061520012,1.447425053198451
gpt-5.4-mini,3,7c8c61,web,42,0.31166615599769004,0.3326717422177927,1.4661156579686774
gpt-5.4-mini,3,7c98c6,web,40,0.521343115125772,0.42200782949490856,1.102013444005264
gpt-5.4-mini,2,7c98c6,web,40,0.376492488015442,0.4015326104737389,1.1694365671864055
gpt-5.4-mini,1,7caa99,desktop,43,0.30998457988645756,0.47506536842002944,1.1073664676002193
gpt-5.4-mini,3,7caa99,desktop,41,0.18060073500960006,0.3985491330006228,1.5466798144553426
gpt-5.4-mini,2,7caa99,desktop,40,0.2601799001354078,0.45324228337472505,1.1893338285386756
gpt-5.4-mini,2,7cc04a,desktop,44,0.5345048969209218,0.4948779160801858,0.8752452782154279
gpt-5.4-mini,3,7cc04a,desktop,40,0.3790887900394624,0.41261262165158297,1.1545824556419415
gpt-5.4-mini,1,7cc04a,desktop,37,0.2749033151524858,0.3813525181623151,1.2192228884551681
gpt-5.4-mini,1,7cd2e0,poster,38,-0.0021710277071939014,0.34776680462253706,2.4963663568654124
gpt-5.4-mini,3,7cd2e0,poster,40,0.18999894165385434,0.41382594587493715,1.5366564169079597
gpt-5.4-mini,2,7cd2e0,poster,38,0.12801356484979393,0.4019267650726386,1.915343889063441
gpt-5.4-mini,1,7cf580,poster,45,0.39532615624905065,0.44500289591897724,0.9249334203008478
gpt-5.4-mini,3,7cf580,poster,40,0.3016847327527987,0.42393849211123696,1.13854509367034
gpt-5.4-mini,2,7cf580,poster,46,0.17260914742450106,0.4061542627581881,1.135146753545734
gpt-5.4-mini,3,7d53b3,desktop,40,0.4878206612200974,0.39490295602911274,1.1013496754601604
gpt-5.4-mini,2,7d53b3,desktop,40,0.31425264331781294,0.3312583585867306,1.3775732184372846
gpt-5.4-mini,1,7d53b3,desktop,38,0.4539329686474918,0.3811146295869535,1.12241734947157
gpt-5.4-mini,1,7d1335,web,38,0.3544845456481822,0.4581728067147821,1.0651308645911566
gpt-5.4-mini,2,7d1335,web,38,0.2457905782454576,0.42286813368625387,1.1554668355923365
gpt-5.4-mini,3,7d1335,web,41,0.36763202649748583,0.4752155458561395,0.8975156714139102
gpt-5.4-mini,1,7d5fb2,desktop,41,0.3074010736625715,0.37519483558365513,2.5226186899068392
gpt-5.4-mini,2,7d5fb2,desktop,44,0.28697935041100453,0.35696111553560006,1.3448620181103683
gpt-5.4-mini,3,7d5fb2,desktop,42,0.251236969729835,0.37480567629714334,1.1789960405014592
gpt-5.4-mini,2,7d61f6,poster,40,0.14858241899710053,0.3329258606664881,1.6993620700858725
gpt-5.4-mini,3,7d61f6,poster,40,0.08516785559355283,0.31420187268161465,1.518853442476685
gpt-5.4-mini,1,7d61f6,poster,42,0.26522307582695237,0.3852631658444408,1.5496265366674207
gpt-5.4-mini,2,7ce6d3,poster,40,0.19994256414959616,0.36478931099882905,2.0821878153821824
gpt-5.4-mini,1,7dd59a,poster,37,0.4958012320805063,0.5345151770936405,1.048326279717941
gpt-5.4-mini,3,7ce6d3,poster,40,0.12740260404172224,0.33883325679708265,4.499322027654384
gpt-5.4-mini,1,7ce6d3,poster,40,0.15019410397693106,0.35413716353531244,2.752552653029463
gpt-5.4-mini,2,7dd59a,poster,39,0.23779091481893633,0.48141316291657976,0.8244447858351409
gpt-5.4-mini,3,7dd59a,poster,40,0.31442748759761585,0.5013524732127008,0.8003678975139581
gpt-5.4-mini,1,7dec89,poster,40,-0.06975426708700153,0.43776736186409126,1.870201861908693
gpt-5.4-mini,1,7db957,mobile,36,0.36804431831382534,0.3920989055762399,1.3330913282701282
gpt-5.4-mini,2,7dec89,poster,40,0.0622512880713323,0.4596785272405427,1.5181851773671124
gpt-5.4-mini,2,7db957,mobile,42,0.21887668832498483,0.35186211255266076,2.199313804319466
gpt-5.4-mini,3,7db957,mobile,42,0.27361203093406483,0.3188834572989263,2.4188129546750314
gpt-5.4-mini,3,7dec89,poster,39,-0.07856476678971688,0.4289423146338059,1.9649852636641496
gpt-5.4-mini,1,7dea7a,mobile,30,0.06281932743170536,0.28573365407629747,4.292921969694408
gpt-5.4-mini,2,7dea7a,mobile,40,-0.03187891317703097,0.23161768986015413,4.846379558812798
gpt-5.4-mini,3,7dea7a,mobile,39,0.09920197399820734,0.29675697132139633,3.9856630421526527
gpt-5.4-mini,1,7decae,mobile,39,0.18919018070348656,0.38611166267102826,2.3786623723970473
gpt-5.4-mini,2,7decae,mobile,38,0.22008550414340053,0.3749262810979527,2.807257253039272
gpt-5.4-mini,1,7e01b8,poster,38,0.2770941701329641,0.32496443973581324,3.9223335445944287
gpt-5.4-mini,3,7decae,mobile,39,0.35731856949170715,0.4351586820583925,1.8808965372348507
gpt-5.4-mini,2,7e01b8,poster,40,0.045812458345412116,0.2568822407242811,5.151223156619619
gpt-5.4-mini,3,7e01b8,poster,43,0.17025150380943732,0.32480968127230925,3.9948923670639114
gpt-5.4-mini,1,7e305e,desktop,42,0.08285045557790444,0.2094925447469741,2.383531512643093
gpt-5.4-mini,2,7e305e,desktop,40,0.3967159349068368,0.29490432220214935,1.8896686739508295
gpt-5.4-mini,1,7e2e98,web,40,0.31294219110905047,0.4249329748362126,1.23691650203721
gpt-5.4-mini,2,7e2e98,web,45,0.36611371123126607,0.42686008612668996,1.1899283189824907
gpt-5.4-mini,3,7e305e,desktop,35,0.06694129729552614,0.21566623133495824,2.943093281660888
gpt-5.4-mini,3,7e2e98,web,40,0.23448720128108558,0.4184052881195778,1.269963215056932
gpt-5.4-mini,1,7e2533,poster,40,0.034254283083329756,0.21919527384215137,5.070201767717018
gpt-5.4-mini,1,7e3369,mobile,40,-0.033552067969852564,0.3732540411457649,1.3587447499778609
gpt-5.4-mini,1,7e5b71,poster,40,0.16338697775770256,0.4698814550979439,0.9482384694747062
gpt-5.4-mini,2,7e2533,poster,41,0.04114896090241894,0.24157565859122304,4.913332079581612
gpt-5.4-mini,2,7e5b71,poster,40,0.21200426521878124,0.4761531204390912,0.8751403999592294
gpt-5.4-mini,3,7e5b71,poster,45,0.028510589613088597,0.44924741830140935,1.033808179617396
gpt-5.4-mini,3,7e2533,poster,38,0.09621812610992429,0.25579766088912737,4.131297158634929
gpt-5.4-mini,2,7e3369,mobile,41,0.1554246955142513,0.41095678467862545,1.1273441745702422
gpt-5.4-mini,3,7e3369,mobile,40,0.12847883694549472,0.4051429156322802,1.1097810553060588
gpt-5.4-mini,1,7ec75a,poster,44,0.07538766740438774,0.27649145058392216,2.323915021128272
gpt-5.4-mini,3,7ec75a,poster,37,0.00997245245642378,0.2398679661720002,4.026305411567506
gpt-5.4-mini,2,7ec75a,poster,40,0.09481403534755523,0.271536244044935,2.460319585012216
gpt-5.4-mini,1,7f0091,poster,38,0.23147655054637883,0.33139889576106263,1.877083704005078
gpt-5.4-mini,2,7f0091,poster,40,-0.10583190232260747,0.25152584571212017,2.819846770857317
gpt-5.4-mini,3,7f0091,poster,40,0.01248077086745854,0.30288951929257735,1.835454506966224
gpt-5.4-mini,1,7ee34f,mobile,40,0.14588861022441912,0.2809572396787876,3.3334318805813523
gpt-5.4-mini,1,7f066d,desktop,39,0.09096175056330791,0.3351236304066876,2.041076030830713
gpt-5.4-mini,3,7ee34f,mobile,38,0.16813398079943886,0.28840017883922725,3.6812610809024906
gpt-5.4-mini,2,7ee34f,mobile,39,0.21993801624138393,0.3320415906612087,3.282382633267954
gpt-5.4-mini,2,7ee781,mobile,44,0.04828242272585127,0.37333676300909,2.717813090620339
gpt-5.4-mini,3,7ee781,mobile,42,-0.009072215988009042,0.341283480526638,2.8329770216149974
gpt-5.4-mini,1,7ee781,mobile,49,0.10501762289288308,0.42072730964190386,2.3408087117748955
gpt-5.4-mini,2,7f066d,desktop,42,0.49626312939159584,0.4947230561652514,0.9742339016157425
gpt-5.4-mini,3,7f066d,desktop,39,0.17634731376984408,0.3656497097205065,1.5877371451378282
gpt-5.4-mini,1,7f6c14,web,42,0.15537448899492307,0.3283408973671933,1.588272300064781
gpt-5.4-mini,2,7f6c14,web,45,0.2463812777178895,0.3643307533183797,1.3221856933904796
gpt-5.4-mini,3,7f6c14,web,42,0.07150877519692653,0.31090700080244116,1.693480592702048
gpt-5.4-mini,1,7f6f8f,desktop,39,0.6481531523627091,0.4830402261493229,2.334631107517558
gpt-5.4-mini,3,7f6f8f,desktop,40,0.6477542935816951,0.47171281986750957,2.520507504487103
gpt-5.4-mini,2,7f6f8f,desktop,40,0.6733428964155058,0.484036856816832,2.1567098974571355
gpt-5.4-mini,1,7f9e3a,desktop,40,0.016914271811625168,0.33308855501709284,2.1515050869325187
gpt-5.4-mini,3,7fc716,desktop,40,0.1702287588534872,0.3237511920452584,2.0320798312437947
gpt-5.4-mini,2,7f9e3a,desktop,40,0.01575425916824907,0.3148364747732352,2.165949118376553
gpt-5.4-mini,3,7f9e3a,desktop,45,0.020103791684167115,0.3152397548347061,1.7904022414226293
gpt-5.4-mini,2,7fc716,desktop,40,0.09987982135299148,0.3085523707777073,2.1857344253344992
gpt-5.4-mini,1,7fc716,desktop,41,0.22205390453689375,0.365511649112758,1.729751439381404
gpt-5.4-mini,1,80126c,web,40,0.4640093505567164,0.4647576570422345,1.1207566611995208
gpt-5.4-mini,2,80126c,web,39,0.16465745584489155,0.3225900330258203,1.823742483475425
gpt-5.4-mini,1,7f957a,mobile,39,0.39032642167078213,0.4529927110583894,1.29563996802721
gpt-5.4-mini,2,7f957a,mobile,43,0.43962838756148503,0.4467503249384136,2.2350210604921408
gpt-5.4-mini,3,80126c,web,45,0.31616429364487675,0.3789417387474876,1.6673093394493883
gpt-5.4-mini,3,7f957a,mobile,37,0.4779646139389499,0.4476145082971664,2.6210965057705264
gpt-5.4-mini,1,8087da,web,38,0.16166321519289742,0.248462996426629,2.179928592971286
gpt-5.4-mini,2,8087da,web,40,0.21406366664281046,0.2787993919453299,2.000535797600027
gpt-5.4-mini,3,8087da,web,40,0.09283008931045045,0.22068146117977333,2.872561515823465
gpt-5.4-mini,2,804d56,mobile,39,0.06700725878309494,0.2664303324553205,3.7807513018524808
gpt-5.4-mini,1,804d56,mobile,40,0.13124626143443036,0.2798336729371708,3.5228771490586137
gpt-5.4-mini,3,804d56,mobile,36,0.1582455427826307,0.30473404037153756,3.735298313334104
gpt-5.4-mini,1,80e896,poster,45,-0.08564208770743588,0.17873080842862032,3.944293805214422
gpt-5.4-mini,2,80e896,poster,38,-0.1504072284179594,0.1629925354982822,4.794150267335022
gpt-5.4-mini,3,80e896,poster,40,-0.02606093445924474,0.2016392437094057,4.317042119639814
gpt-5.4-mini,2,809460,poster,40,0.0857421409650575,0.26143694014625063,4.357145498983193
gpt-5.4-mini,3,809460,poster,40,0.029460160564785003,0.24254114414644573,4.244314834257758
gpt-5.4-mini,1,809460,poster,43,-0.026492985254751106,0.20305153513601615,5.463649678557713
gpt-5.4-mini,2,80e107,mobile,40,0.21781891249157892,0.3337245311253418,2.4107026223876664
gpt-5.4-mini,1,80e107,mobile,40,0.2820709809686429,0.3693355218344599,2.282679742439372
gpt-5.4-mini,3,80e107,mobile,34,0.2055788535328172,0.3121892564022728,2.794750505592044
gpt-5.4-mini,1,815511,desktop,39,0.3410714436286975,0.39486475229350715,1.1889271839891569
gpt-5.4-mini,2,815511,desktop,41,0.4390793141253582,0.42264148491397696,1.0545235423025388
gpt-5.4-mini,1,8118a1,mobile,41,0.0491715407469539,0.3792259439003451,3.2636927054839706
gpt-5.4-mini,3,815511,desktop,36,0.39832569176076676,0.39979277077003206,1.1101705758265552
gpt-5.4-mini,2,8118a1,mobile,40,0.026327959879112642,0.3609900410229435,2.666029269775872
gpt-5.4-mini,1,815859,desktop,44,0.18805805699731454,0.2967445050873427,2.4459336201260453
gpt-5.4-mini,3,8118a1,mobile,44,0.08908514083979924,0.3974843931832701,2.367181705030258
gpt-5.4-mini,2,815859,desktop,38,0.09752020043676825,0.24987574176365787,2.981705458456453
gpt-5.4-mini,1,8160e7,desktop,40,0.5587717194896227,0.47496704279933966,1.0521178158960198
gpt-5.4-mini,3,815859,desktop,39,0.14175525624316754,0.2993002320459147,2.4807816053583798
gpt-5.4-mini,2,8160e7,desktop,39,0.576831930929034,0.4992877180999923,0.9408986896599135
gpt-5.4-mini,3,8160e7,desktop,39,0.5884431445687353,0.480193398720412,1.1160379245196945
gpt-5.4-mini,1,81627a,web,49,0.08621507763948655,0.27380712496031917,2.78704359010969
gpt-5.4-mini,1,81e5e3,desktop,47,0.4210544679594611,0.3727579508329107,1.5146966071884966
gpt-5.4-mini,2,81e5e3,desktop,35,0.35464633833736925,0.3616199561686942,1.3161970182188647
gpt-5.4-mini,2,81627a,web,37,0.0985986116731207,0.2889495051162432,2.1816955955890047
gpt-5.4-mini,3,81e5e3,desktop,40,0.24469814837950968,0.3088333805845742,1.595332719293317
gpt-5.4-mini,3,81627a,web,40,0.0247546301016909,0.27207700877706165,3.0197942441928562
gpt-5.4-mini,1,822454,web,38,0.2798951106681666,0.3156743900764199,1.6943114530865393
gpt-5.4-mini,2,822454,web,41,0.32251316531456353,0.3578119232091512,1.6331074582255105
gpt-5.4-mini,3,822454,web,39,0.2398819575435438,0.32849138552151896,1.8341914223755638
gpt-5.4-mini,1,82361c,desktop,44,0.5436376334744233,0.48487946116809455,0.9112203175163895
gpt-5.4-mini,2,82361c,desktop,40,0.5284413109165575,0.4382604224706902,1.4881991272695543
gpt-5.4-mini,3,82361c,desktop,40,0.5927570237203231,0.4726642940733098,1.5053739539205309
gpt-5.4-mini,2,81f2f3,mobile,40,-0.0009820881157108846,0.2209842050343928,3.398906204333255
gpt-5.4-mini,1,81f2f3,mobile,35,0.06013744259754131,0.26357768744853927,3.764602889502061
gpt-5.4-mini,3,81f2f3,mobile,40,0.03906757896865109,0.2786633239976921,3.2609597622738296
gpt-5.4-mini,2,824f2b,desktop,40,0.39000405051438775,0.4375126598748145,1.158854504047425
gpt-5.4-mini,1,824f2b,desktop,40,0.47039998551951423,0.46337111056107344,0.8815333621210136
gpt-5.4-mini,3,824f2b,desktop,40,0.38406687146364993,0.42727022665375947,0.9982970928168835
gpt-5.4-mini,2,82a8ca,web,41,0.41646956029209614,0.38736418179432475,1.1773238041435503
gpt-5.4-mini,1,82a8ca,web,41,0.613410424176597,0.43818845493824143,0.9009524570384003
gpt-5.4-mini,3,82a8ca,web,46,0.48603018129931785,0.36517623788555836,1.0955729214601546
gpt-5.4-mini,3,813384,poster,41,0.002508964943121588,0.15291769452011023,6.217810273681422
gpt-5.4-mini,3,825f33,poster,40,0.29954325330457887,0.42126342739460854,2.316886225705559
gpt-5.4-mini,2,825f33,poster,39,0.2506337067572637,0.3724959867912069,3.119161848915718
gpt-5.4-mini,1,82dad4,web,40,0.143108477132631,0.33937695465573475,2.0337773227882203
gpt-5.4-mini,3,82dad4,web,37,0.28174371590445296,0.37102143787623154,1.945489359412048
gpt-5.4-mini,2,82dad4,web,43,0.3512264767740122,0.4195845515406884,1.3044303331333038
gpt-5.4-mini,1,825f33,poster,34,0.22240127805789217,0.33600365976940094,3.263494017073862
gpt-5.4-mini,2,813384,poster,39,-0.04469582444506677,0.10866380994629056,6.845934961968357
gpt-5.4-mini,1,813384,poster,42,0.02057669329343151,0.15030635050365335,5.923454742833961
gpt-5.4-mini,1,82dca6,desktop,44,0.26275953841216326,0.3760212780721124,1.2907350653622074
gpt-5.4-mini,2,82dca6,desktop,43,0.14443255117755477,0.32448761981411617,1.4874483861722774
gpt-5.4-mini,3,82dca6,desktop,41,0.21357060884242174,0.35796005540799464,1.434851137980482
gpt-5.4-mini,1,832f18,desktop,40,0.39154928869972927,0.3866870675107352,1.2478334588210247
gpt-5.4-mini,1,834258,desktop,44,0.3035829609883096,0.29825054575365234,1.5162041534720043
gpt-5.4-mini,1,83440d,poster,45,0.26126023416675637,0.3070150582816491,1.4702433483217239
gpt-5.4-mini,2,832f18,desktop,39,0.4828368909243095,0.41255341818133884,1.3524310993248276
gpt-5.4-mini,3,832f18,desktop,40,0.45659872984672106,0.4225883467713726,1.2982094108322482
gpt-5.4-mini,2,83440d,poster,41,0.11553728248355867,0.27454993504399877,1.6883463845503608
gpt-5.4-mini,2,834258,desktop,45,0.3790667042686064,0.34690533637714616,1.547384898619645
gpt-5.4-mini,3,83440d,poster,40,0.22653045984888953,0.28540020663328447,1.5788741359181508
gpt-5.4-mini,3,834258,desktop,45,0.23812651111615493,0.3002767307454268,2.12623361647327
gpt-5.4-mini,1,837df2,poster,40,0.34411665425084537,0.3884107632084265,1.1561477094679222
gpt-5.4-mini,2,837df2,poster,40,0.11203478241145111,0.35975589227935967,1.3881733428805392
gpt-5.4-mini,1,83a338,poster,40,0.22730239762513157,0.43995743067813375,1.032665613024277
gpt-5.4-mini,3,837df2,poster,41,0.19780038652201629,0.3695788322902179,1.2646154558940281
gpt-5.4-mini,2,83a338,poster,40,0.1621291934991259,0.4145311407515802,1.1185209812491452
gpt-5.4-mini,3,83a338,poster,40,0.32939242222834314,0.4418936602166672,0.9761836225080796
gpt-5.4-mini,2,83575e,web,40,0.07588397208172032,0.26636834367766304,2.4369445282717934
gpt-5.4-mini,1,83575e,web,40,0.12651601803029786,0.2673828790287884,2.0976194831163752
gpt-5.4-mini,3,83575e,web,44,0.08580702280193805,0.261959514272575,2.6235651431807456
gpt-5.4-mini,2,83b5c8,desktop,45,0.2799398472897571,0.3768044726679873,1.5573950114161725
gpt-5.4-mini,1,83b5c8,desktop,42,0.4591800062294029,0.42810172580109973,1.172054998055696
gpt-5.4-mini,3,83b5c8,desktop,43,0.31654773944370246,0.3804120280276547,1.2690237528308828
gpt-5.4-mini,1,82e138,poster,40,0.36335580233974885,0.3904384589503852,2.8854186223234786
gpt-5.4-mini,3,82e138,poster,40,0.26224862606892485,0.343155790542793,3.4493315465302734
gpt-5.4-mini,2,82e138,poster,40,0.2392150077888658,0.3209248596355124,3.3813223777114985
gpt-5.4-mini,1,83c9ba,poster,40,-0.1320330110360238,0.27196177268579447,2.3561245994594926
gpt-5.4-mini,2,83c9ba,poster,40,-0.18737572376420805,0.24665265173215264,2.63229342447394
gpt-5.4-mini,1,83ba29,web,39,0.5343351521894051,0.475656773070243,1.105720762436225
gpt-5.4-mini,2,83ba29,web,39,0.4304290652600057,0.4055706872357058,1.2575790620509848
gpt-5.4-mini,3,83c9ba,poster,40,0.02978844379906033,0.2923087792292184,2.216714906474573
gpt-5.4-mini,3,83ba29,web,40,0.3883672483276662,0.41854948814344584,1.6485630104178373
gpt-5.4-mini,2,83b886,desktop,45,0.0021154906751010977,0.20550908828745648,4.978906878156094
gpt-5.4-mini,3,83b886,desktop,49,0.32496488527328043,0.3623478376101264,1.6482767847417674
gpt-5.4-mini,1,83b886,desktop,42,0.16697467147873513,0.28248634127024397,2.6470738539418304
gpt-5.4-mini,3,83df37,web,41,-0.10019019992075884,0.1944358815249354,2.800792243058548
