model,image_id,category,sigma,CC,SIM,KL
gemini-3.1-flash-lite,e249a7,web,60.0,0.4468041680289757,0.44746607955126105,1.0307104164900847
gemini-3.1-flash-lite,8f7ad5,web,20.0,0.03613463242018036,0.24485090501203305,5.124603854360714
gemini-3.1-flash-lite,8f7ad5,web,40.0,0.09986102174607889,0.40043962830896795,1.70990921670378
gemini-3.1-flash-lite,8f7ad5,web,60.0,0.14089016342955477,0.44640131694421725,1.0390528993240389
gemini-3.1-flash-lite,78fccc,web,20.0,0.2569816991010031,0.26075024726673757,5.503566188202318
gemini-3.1-flash-lite,78fccc,web,40.0,0.3938313707573971,0.4278707853446889,2.5131355961340365
gemini-3.1-flash-lite,78fccc,web,60.0,0.46278718577348266,0.4890228137868592,1.321643981210844
gemini-3.1-flash-lite,450720,web,20.0,0.08059154774101748,0.3365919188676426,3.9328619406160756
gemini-3.1-flash-lite,450720,web,40.0,0.07333918162020676,0.4677504216810172,1.275196183172179
gemini-3.1-flash-lite,450720,web,60.0,0.03506612672517047,0.4943357310212609,0.8874147102255362
gemini-3.1-flash-lite,e6b882,web,20.0,0.17386189118167744,0.2936949411219355,4.585570631806837
gemini-3.1-flash-lite,e6b882,web,40.0,0.2243220146424838,0.43221361660915136,1.6769685358636275
gemini-3.1-flash-lite,e6b882,web,60.0,0.23070902188186532,0.4585555365400272,1.044307142006259
gemini-3.1-flash-lite,63508a,web,20.0,0.2557550210071068,0.3606699216986891,3.163038665257083
gemini-3.1-flash-lite,63508a,web,40.0,0.37369525272421844,0.5411576204486892,0.8146081213691927
gemini-3.1-flash-lite,63508a,web,60.0,0.43271916949125744,0.5917788575845164,0.5668552986014608
gemini-3.1-flash-lite,3628ee,web,20.0,0.21519348419008066,0.25969225264527745,4.6430530626451665
gemini-3.1-flash-lite,3628ee,web,40.0,0.292597194177573,0.33779433748939075,2.2872831355768364
gemini-3.1-flash-lite,3628ee,web,60.0,0.29596353260214725,0.35212476038193263,1.5277682911003234
gemini-3.1-flash-lite,fd129e,web,20.0,0.09255245392087853,0.2631261302188073,4.475040465986288
gemini-3.1-flash-lite,fd129e,web,40.0,0.08695444927212831,0.4093656942646581,1.4931099858286316
gemini-3.1-flash-lite,fd129e,web,60.0,0.02610036591883045,0.4279321616530476,1.0787977133342068
gemini-3.1-flash-lite,3a1d22,web,20.0,0.4379808042041936,0.358136899426428,3.7846689415747314
gemini-3.1-flash-lite,3a1d22,web,40.0,0.5583615951384664,0.4677205937397654,1.6456192616964747
gemini-3.1-flash-lite,3a1d22,web,60.0,0.5714838847038846,0.48718692726312823,1.1616478368430525
gemini-3.1-flash-lite,439c14,web,20.0,0.17225342978947,0.2875606653853434,4.606864027914788
gemini-3.1-flash-lite,439c14,web,40.0,0.23563251586618206,0.4151122831563173,1.7656267930067298
gemini-3.1-flash-lite,439c14,web,60.0,0.23552323088121313,0.4381765292428953,1.1845564132426931
gemini-3.1-flash-lite,8fd96b,web,20.0,0.2999577175650194,0.2972761404661918,4.393532879919813
gemini-3.1-flash-lite,8fd96b,web,40.0,0.41482238811145666,0.46229320176594507,1.547388618367274
gemini-3.1-flash-lite,8fd96b,web,60.0,0.482240139711555,0.5354202510482594,0.8432742222645218
gemini-3.1-flash-lite,46ced7,web,20.0,0.3429567906556458,0.3470576587012589,3.88543804887965
gemini-3.1-flash-lite,46ced7,web,40.0,0.3677151427912043,0.5136473193190364,1.1775337767612377
gemini-3.1-flash-lite,46ced7,web,60.0,0.296374467313552,0.5190997577899318,0.8221388808100627
gemini-3.1-flash-lite,5c88b8,web,20.0,0.18969882176265757,0.24768140377048958,5.45916563718411
gemini-3.1-flash-lite,5c88b8,web,40.0,0.26314696016998756,0.37049122049082545,2.227031453556235
gemini-3.1-flash-lite,5c88b8,web,60.0,0.3089730929211174,0.431961066515095,1.182132633771505
gemini-3.1-flash-lite,fe6876,web,20.0,0.10368795560649538,0.2585703511367715,3.8358476922274365
gemini-3.1-flash-lite,fe6876,web,40.0,0.2002484982953128,0.3799898025707876,1.466318294977709
gemini-3.1-flash-lite,fe6876,web,60.0,0.23724670988696128,0.4005675037154622,1.1561891417726555
gemini-3.1-flash-lite,de022a,web,20.0,0.15620368691700126,0.2995555899701329,4.222376911144714
gemini-3.1-flash-lite,de022a,web,40.0,0.24282294029804694,0.4437692744019893,1.6349063082423343
gemini-3.1-flash-lite,de022a,web,60.0,0.2651105139665785,0.4738767331003265,0.9384548850642731
gemini-3.1-flash-lite,349e93,web,20.0,0.13652222266947417,0.2823340500746129,4.621306139779925
gemini-3.1-flash-lite,349e93,web,40.0,0.19276791788312891,0.44473813147284763,1.7470073479772759
gemini-3.1-flash-lite,349e93,web,60.0,0.20482957992391893,0.46957401985681857,1.046732481871011
gemini-3.1-flash-lite,28cf69,web,20.0,0.17141628214863736,0.3504618595828759,3.3931194948040857
gemini-3.1-flash-lite,28cf69,web,40.0,0.2835438974574412,0.4813465284033275,0.9893360377929415
gemini-3.1-flash-lite,28cf69,web,60.0,0.3333873428290486,0.5185869891926861,0.6991786582959209
gemini-3.1-flash-lite,9952f0,poster,20.0,0.08378703561629913,0.07958967774665146,6.802961688223569
gemini-3.1-flash-lite,9952f0,poster,40.0,0.1605864977094824,0.20202519849677822,5.060522387634618
gemini-3.1-flash-lite,9952f0,poster,60.0,0.22459949834000525,0.3063524958110701,3.6058310445096184
gemini-3.1-flash-lite,029a48,web,20.0,0.3329642715654085,0.3684006101738539,3.8548574653928647
gemini-3.1-flash-lite,029a48,web,40.0,0.41152993447969555,0.512705637398066,1.4132364758682254
gemini-3.1-flash-lite,029a48,web,60.0,0.4017279553345776,0.522797345489401,0.9168940435601596
gemini-3.1-flash-lite,f2e048,web,20.0,0.3008412798032368,0.31903458752543523,4.185216223194594
gemini-3.1-flash-lite,f2e048,web,40.0,0.4695942867629186,0.4759316953777232,1.6257313832246048
gemini-3.1-flash-lite,f2e048,web,60.0,0.5560587657682149,0.5301745287693996,0.8899432785038786
gemini-3.1-flash-lite,fefe30,web,20.0,0.1827104376963897,0.2959321422079721,4.116820283166734
gemini-3.1-flash-lite,fefe30,web,40.0,0.23979237040544588,0.4170264735358652,1.3739971963988507
gemini-3.1-flash-lite,fefe30,web,60.0,0.23605684560140727,0.4485553360922693,0.937259621278836
gemini-3.1-flash-lite,4cd863,web,20.0,0.26002219585798,0.3954053463029862,2.784845479266664
gemini-3.1-flash-lite,4cd863,web,40.0,0.36235250913583117,0.5683359382507274,0.7558202692802926
gemini-3.1-flash-lite,4cd863,web,60.0,0.40207626182094747,0.5934578474896586,0.5588472472981728
gemini-3.1-flash-lite,e2f93a,web,20.0,0.061621265222478794,0.15921636586674265,6.405194325436517
gemini-3.1-flash-lite,e2f93a,web,40.0,0.15354023993485405,0.30552363471703936,2.9876417067934398
gemini-3.1-flash-lite,e2f93a,web,60.0,0.21936696792406035,0.367974582340075,1.737966243410627
gemini-3.1-flash-lite,3cc438,web,20.0,0.049048629134757576,0.21789892001333483,5.706977877415677
gemini-3.1-flash-lite,3cc438,web,40.0,0.08282378134227748,0.3927742389250325,2.318754039800494
gemini-3.1-flash-lite,3cc438,web,60.0,0.07722461111188791,0.4474324377992146,1.3410503459260936
gemini-3.1-flash-lite,95b733,web,20.0,0.3038172007354275,0.28494941390593964,4.839772517466768
gemini-3.1-flash-lite,95b733,web,40.0,0.44212098914340126,0.48451710543692084,1.7314398917132567
gemini-3.1-flash-lite,95b733,web,60.0,0.49323591604764094,0.5633970885241673,0.7894190345579706
gemini-3.1-flash-lite,4571a8,web,20.0,0.20789039178993868,0.25445199659526085,5.986733110298904
gemini-3.1-flash-lite,4571a8,web,40.0,0.3043651519933334,0.40823746811888006,3.3577438299094062
gemini-3.1-flash-lite,4571a8,web,60.0,0.3441502044043354,0.48274757556822245,1.8391485440804445
gemini-3.1-flash-lite,5073f5,web,20.0,0.08162238470130255,0.28513640319204514,4.149521614354531
gemini-3.1-flash-lite,5073f5,web,40.0,0.13308318156043364,0.40376867845954834,1.4897976488973381
gemini-3.1-flash-lite,5073f5,web,60.0,0.14451848309353454,0.4228883169944391,1.1096633418832027
gemini-3.1-pro,3ec21e,desktop,20.0,0.4804121123622659,0.4790607958818606,1.8688626398640378
gemini-3.1-pro,3ec21e,desktop,40.0,0.5092469768732601,0.5820180529623422,0.6448857826099166
gemini-3.1-pro,3ec21e,desktop,60.0,0.46052880016134257,0.5474674705450091,0.6337375632998163
gemini-3.1-flash-lite,cb0bf5,web,20.0,0.06175307785482701,0.23568114382366456,5.37417120873136
gemini-3.1-flash-lite,cb0bf5,web,40.0,0.10703407650458646,0.37968615044830434,1.8867498446115896
gemini-3.1-flash-lite,cb0bf5,web,60.0,0.14640317813484627,0.42027331374441623,1.2187227244117298
gemini-3.1-flash-lite,f39252,web,20.0,0.11063046385375341,0.1633211418657208,6.7950630363233575
gemini-3.1-flash-lite,f39252,web,40.0,0.1930378045680909,0.3144403797223394,3.5777534792592127
gemini-3.1-flash-lite,f39252,web,60.0,0.2703137654432453,0.41184680892498293,1.703719671326689
gemini-3.1-flash-lite,166bc9,web,20.0,0.22757937177276913,0.23641351258070664,5.730716562086807
gemini-3.1-flash-lite,166bc9,web,40.0,0.36952973858751414,0.43049245409079623,2.5884457028793264
gemini-3.1-flash-lite,166bc9,web,60.0,0.4554671975733807,0.5183451021430704,1.3599730820146694
gemini-3.1-pro,f9e25e,desktop,20.0,0.2162840308001412,0.4797747395030648,1.729449974346953
gemini-3.1-pro,f9e25e,desktop,40.0,0.3122971152979372,0.5885960624270167,0.6403942369155413
gemini-3.1-pro,f9e25e,desktop,60.0,0.3624910294713921,0.594420902748071,0.5562798906382298
gemini-3.1-pro,1fdbf2,desktop,20.0,0.48128832187183046,0.4903580364754695,1.7198538716918927
gemini-3.1-pro,1fdbf2,desktop,40.0,0.6131719894975183,0.6146195627107475,0.5988309724844421
gemini-3.1-pro,1fdbf2,desktop,60.0,0.6110401003188857,0.6136457039940002,0.4944776403520208
gemini-3.1-flash-lite,a44696,web,20.0,0.038314387348484455,0.23632301150423984,5.3286101174625635
gemini-3.1-flash-lite,a44696,web,40.0,0.0818470798862547,0.3928609043751806,2.182797914559149
gemini-3.1-flash-lite,a44696,web,60.0,0.14320256799513958,0.4425928868765176,1.224843306334631
gemini-3.1-pro,5a6a69,desktop,20.0,0.2584820514657211,0.3864833327165945,3.255490952674833
gemini-3.1-pro,5a6a69,desktop,40.0,0.3783371297865651,0.4970523594904632,1.2657617142435815
gemini-3.1-pro,5a6a69,desktop,60.0,0.42500438999132606,0.5145777860561725,0.8677549202184324
gemini-3.1-pro,b5dab9,desktop,20.0,0.36642469783323994,0.4093343028335126,2.7037149725749314
gemini-3.1-pro,b5dab9,desktop,40.0,0.45609285607997424,0.5490983750207055,0.8773205360623362
gemini-3.1-pro,b5dab9,desktop,60.0,0.45031974865991997,0.5563501590070665,0.7001453720637908
gemini-3.1-pro,2bb7d4,desktop,20.0,0.3232945845065063,0.40604658057706006,2.391132138346561
gemini-3.1-pro,2bb7d4,desktop,40.0,0.47633139649122347,0.5675285160764769,0.7055153691906226
gemini-3.1-pro,2bb7d4,desktop,60.0,0.46138025867953536,0.5511887565386449,0.6392419378575029
gemini-3.1-pro,2fe128,desktop,20.0,-0.050312237846247,1.7176809871690252e-05,10.623253909695965
gemini-3.1-pro,2fe128,desktop,40.0,-0.10119820078254348,0.003799543291453907,10.387326288898068
gemini-3.1-pro,2fe128,desktop,60.0,-0.14501025381497534,0.02580811825193252,9.047888046180919
gemini-3.1-pro,67225a,desktop,20.0,0.38369643772741857,0.4403745379249311,1.6573049729397582
gemini-3.1-pro,67225a,desktop,40.0,0.4322965723834883,0.4833258050489322,0.8206560143019145
gemini-3.1-pro,67225a,desktop,60.0,0.44742279360204007,0.5026090641578451,0.7612219236281382
gemini-3.1-pro,075286,desktop,20.0,0.4941254836456481,0.38345744358440365,4.599802308826537
gemini-3.1-pro,075286,desktop,40.0,0.5288330351302698,0.4730498322214054,3.173372670983424
gemini-3.1-pro,075286,desktop,60.0,0.48840832755082253,0.48634628986410156,2.548599769219295
gemini-3.1-pro,7cc04a,desktop,20.0,0.5208368160101576,0.4783524052631111,1.788193951596284
gemini-3.1-pro,7cc04a,desktop,40.0,0.6974743958179546,0.6092470134534871,0.4881446100800495
gemini-3.1-pro,7cc04a,desktop,60.0,0.6991014492719736,0.5859704047042086,0.5223767378948291
gemini-3.1-pro,af5f27,desktop,20.0,0.4762102961513869,0.4760500983586696,2.124033337262826
gemini-3.1-pro,af5f27,desktop,40.0,0.5629075329870343,0.5236779073501194,0.7655617123049809
gemini-3.1-pro,af5f27,desktop,60.0,0.5128587643147599,0.48912070935064195,0.798043874860155
gemini-3.1-pro,57f74a,desktop,20.0,0.2257501841048017,0.3321234457893037,3.8029926601021935
gemini-3.1-pro,57f74a,desktop,40.0,0.2844219996327231,0.5742821886661461,0.7179896069372705
gemini-3.1-pro,57f74a,desktop,60.0,0.27188705986708483,0.6344135943796474,0.42533462138501155
gemini-3.1-pro,4f9082,desktop,20.0,0.5221578267619591,0.4774640346378447,1.8915575756650531
gemini-3.1-pro,4f9082,desktop,40.0,0.6437724161075155,0.6136741992945438,0.5974649535834957
gemini-3.1-pro,4f9082,desktop,60.0,0.6573138414924022,0.6169858186193596,0.5059654548250361
gemini-3.1-pro,db12fc,desktop,20.0,0.4083355422250359,0.4833837689212144,1.6598444567010893
gemini-3.1-pro,db12fc,desktop,40.0,0.587105827319165,0.6087714301400948,0.5553979002318412
gemini-3.1-pro,db12fc,desktop,60.0,0.5848566684457492,0.593091608210458,0.5424242829258686
gemini-3.1-pro,a7ac1b,desktop,20.0,0.514263968572567,0.5161380599428406,1.581189288014052
gemini-3.1-pro,a7ac1b,desktop,40.0,0.6821558322422473,0.6607616749268539,0.45435332878634216
gemini-3.1-pro,a7ac1b,desktop,60.0,0.7067521364815504,0.659462310498542,0.4016703387486302
gemini-3.1-pro,592d83,desktop,20.0,0.46272957786761154,0.31350431622949093,5.201842091986265
gemini-3.1-pro,592d83,desktop,40.0,0.5096651495345368,0.4190208836480607,3.013479146824674
gemini-3.1-pro,592d83,desktop,60.0,0.4777056997809857,0.45179840675097616,2.2793469697183752
gemini-3.1-pro,82361c,desktop,20.0,0.21357789387267637,0.29805564769997717,4.049422171014378
gemini-3.1-pro,82361c,desktop,40.0,0.3540286685888331,0.4243755738284182,1.8376356680417782
gemini-3.1-pro,82361c,desktop,60.0,0.4145528949733554,0.45297637674842484,1.4507105076509104
gemini-3.1-pro,0529f2,desktop,20.0,0.23991538917148109,0.34519475729566224,3.070077898688476
gemini-3.1-pro,0529f2,desktop,40.0,0.4387695416543611,0.5007319615615868,0.9668731585501728
gemini-3.1-pro,0529f2,desktop,60.0,0.5122804167581547,0.5254831715112883,0.7182021085204131
gemini-3.1-pro,00b8f8,desktop,20.0,0.3929101058461407,0.42327467164923627,2.161825631844054
gemini-3.1-pro,00b8f8,desktop,40.0,0.5734662150532798,0.5893891880689283,0.6446132630218067
gemini-3.1-pro,00b8f8,desktop,60.0,0.6005356592169446,0.5915683034788788,0.5556065532526295
gemini-3.1-pro,33c037,desktop,20.0,0.19795617104432806,0.3480203836661685,3.3846732529524513
gemini-3.1-pro,33c037,desktop,40.0,0.2618850107784837,0.4685988174522489,1.1672515073738583
gemini-3.1-pro,33c037,desktop,60.0,0.2555718150482399,0.48909521069144934,0.8549975603162842
gemini-3.1-pro,6f11a2,desktop,20.0,0.5642013934368348,0.5185612876495047,1.5344320543101477
gemini-3.1-pro,6f11a2,desktop,40.0,0.7388829133008857,0.6429772024288257,0.5916404663004332
gemini-3.1-pro,6f11a2,desktop,60.0,0.7792352847287305,0.6431382281539473,0.5286819268829516
gemini-3.1-pro,1b436f,desktop,20.0,0.09617904497721894,0.22772704607407568,5.914714746520751
gemini-3.1-pro,1b436f,desktop,40.0,0.07905912932534469,0.2695025591711472,4.370282332867069
gemini-3.1-pro,1b436f,desktop,60.0,0.05291929407666234,0.29046664038886,3.262586106961592
gemini-3.1-pro,b9bf42,desktop,20.0,0.6233213144677008,0.5531492284653692,1.6955721955886023
gemini-3.1-pro,b9bf42,desktop,40.0,0.752299522003093,0.6889445336918362,0.5442407718373806
gemini-3.1-pro,b9bf42,desktop,60.0,0.7483377691400657,0.6746015703513025,0.38714192158491795
gemini-3.1-pro,3a8c09,desktop,20.0,0.4202280242884906,0.36352787342996284,3.3175006547379637
gemini-3.1-pro,3a8c09,desktop,40.0,0.5904663564460195,0.5251712580731474,1.36553027470103
gemini-3.1-pro,3a8c09,desktop,60.0,0.617890286474333,0.5466974455157485,0.900062502754191
gemini-3.1-pro,d60e75,desktop,20.0,0.2749891430639281,0.33833092528706554,3.1586816961123887
gemini-3.1-pro,d60e75,desktop,40.0,0.38395465660567324,0.4724829358826993,1.3116190435940784
gemini-3.1-pro,d60e75,desktop,60.0,0.38985925436996105,0.5016273756175114,0.9646878879698468
gemini-3.1-pro,387531,desktop,20.0,0.35958288596751337,0.43091352079573375,2.0445004113210237
gemini-3.1-pro,387531,desktop,40.0,0.49179757226650245,0.6356984162697317,0.5698251253029276
gemini-3.1-pro,387531,desktop,60.0,0.43059106353359705,0.6220946107317915,0.47166133478249944
gemini-3.1-pro,290bcd,desktop,20.0,0.3460699328228396,0.41822457086050857,1.7194105929657626
gemini-3.1-pro,290bcd,desktop,40.0,0.3175305991389174,0.4543758394675375,1.02922999133161
gemini-3.1-pro,290bcd,desktop,60.0,0.28734623308007945,0.4484205632213144,0.9366603738065534
gemini-3.1-pro,b47f5a,desktop,20.0,0.45732985337975846,0.45957074038531404,2.675691863958858
gemini-3.1-pro,b47f5a,desktop,40.0,0.6374642859262727,0.639650618620801,0.8358798182685983
gemini-3.1-pro,b47f5a,desktop,60.0,0.653847131049369,0.6596738042398398,0.44962540184098737
gemini-3.1-pro,8a1565,desktop,20.0,0.03647542545048241,0.041188240633058606,9.756306147463343
gemini-3.1-pro,8a1565,desktop,40.0,0.11606421577703208,0.12142687352858252,8.398415215945773
gemini-3.1-pro,8a1565,desktop,60.0,0.16845756184239064,0.19084746650426154,6.38041049193914
gemini-3.1-pro,037d19,desktop,20.0,0.5237356286806543,0.5281957901567969,1.5501678122888773
gemini-3.1-pro,037d19,desktop,40.0,0.6354782371806056,0.6511780809536475,0.5697195887151533
gemini-3.1-pro,037d19,desktop,60.0,0.6333056646483124,0.6400745733229714,0.5006585958528432
gemini-3.1-pro,8c2c62,desktop,20.0,0.6348474948268268,0.3772006140579876,4.217098861111701
gemini-3.1-pro,8c2c62,desktop,40.0,0.810217851755149,0.5978936631527079,2.387782178244641
gemini-3.1-pro,8c2c62,desktop,60.0,0.791175361248553,0.6195325306616566,1.8138026230394777
gemini-3.1-pro,f4d6e9,desktop,20.0,0.39341520708864985,0.43447929949324315,2.440440243946957
gemini-3.1-pro,f4d6e9,desktop,40.0,0.4811524173144552,0.5221731042695436,0.9658835268476909
gemini-3.1-pro,f4d6e9,desktop,60.0,0.4960729964626447,0.5278650956580171,0.7424559832402313
gemini-3.1-pro,c33956,desktop,20.0,0.4288949063744014,0.4193706977485844,3.0851406530007335
gemini-3.1-pro,c33956,desktop,40.0,0.48161913377574,0.52645593314677,1.5705234233087277
gemini-3.1-pro,c33956,desktop,60.0,0.44553008598802896,0.52772104507625,1.1434612685663907
gemini-3.1-pro,a752c9,desktop,20.0,-0.03524742947946925,8.855871020421405e-06,10.315418732047883
gemini-3.1-pro,a752c9,desktop,40.0,-0.06988653811925077,0.0043009806801093745,10.175227469061284
gemini-3.1-pro,a752c9,desktop,60.0,-0.09069508732783677,0.025975180493602798,9.539457191390165
gemini-3.1-pro,c2db26,desktop,20.0,0.16901966888306202,0.3164660715204914,4.1248177175449605
gemini-3.1-pro,c2db26,desktop,40.0,0.2479698638562377,0.46095364411736434,2.0656451978026986
gemini-3.1-pro,c2db26,desktop,60.0,0.2676014101357006,0.49456294951532376,1.3163581473737784
gemini-3.1-pro,7613f2,desktop,20.0,0.4824155580434333,0.4962294604479297,2.1507570949403902
gemini-3.1-pro,7613f2,desktop,40.0,0.5672890200348428,0.6119010436374284,0.7912724021005737
gemini-3.1-pro,7613f2,desktop,60.0,0.5864939575128723,0.6115937700492119,0.6320961476994686
gemini-3.1-pro,00b3a0,desktop,20.0,0.7240651882855379,0.5624645635331185,1.8694595279626156
gemini-3.1-pro,00b3a0,desktop,40.0,0.8240126906617471,0.6898832083389121,0.5297055489051855
gemini-3.1-pro,00b3a0,desktop,60.0,0.8221511103571566,0.6814420554501145,0.4183256123444845
gemini-3.1-pro,dc6989,desktop,20.0,0.09129249646901286,0.2721952096848791,3.957580211211379
gemini-3.1-pro,dc6989,desktop,40.0,0.12312682586254667,0.3475760618667272,2.4162908126015052
